Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459357171.925581,30.03.16,09:59:31.926,0,140,136,164, 38, 0, 37, -122
1459357171.929520,30.03.16,09:59:31.930,0,140,136,164, 38, 0, 37, -122
1459357171.932974,30.03.16,09:59:31.933,0,140,136,164, 38, 0, 37, -122
1459357171.964696,30.03.16,09:59:31.965,0,140,136,164, 38, 0, 37, -122
1459357171.967153,30.03.16,09:59:31.967,0,140,136,164, 38, 0, 37, -122
1459357171.971799,30.03.16,09:59:31.972,0,140,136,164, 38, 0, 37, -122
1459357171.975698,30.03.16,09:59:31.976,0,0,92,164, 38, 0, 37, -122
1459357171.978914,30.03.16,09:59:31.979,0,0,92,164, 38, 0, 37, -122
1459357172.016405,30.03.16,09:59:32.016,0,0,92,164, 38, 0, 37, -122
1459357172.020247,30.03.16,09:59:32.020,0,0,92,164, 38, 0, 37, -122
1459357172.025665,30.03.16,09:59:32.026,0,0,92,164, 38, 0, 37, -122
1459357172.060250,30.03.16,09:59:32.060,0,0,92,164, 38, 0, 37, -122
1459357172.063053,30.03.16,09:59:32.063,0,0,92,164, 38, 0, 37, -122
1459357172.066695,30.03.16,09:59:32.067,0,0,92,164, 38, 0, 37, -122
1459357172.110113,30.03.16,09:59:32.110,0,0,92,164, 38, 0, 37, -122
1459357172.112917,30.03.16,09:59:32.113,0,0,92,164, 38, 0, 37, -122
1459357172.116950,30.03.16,09:59:32.117,0,0,92,164, 38, 0, 37, -122
1459357172.123632,30.03.16,09:59:32.124,0,0,92,164, 38, 0, 37, -122
1459357172.127594,30.03.16,09:59:32.128,0,0,92,164, 38, 0, 37, -122
1459357172.131326,30.03.16,09:59:32.131,0,0,92,164, 38, 0, 37, -122
1459357172.165852,30.03.16,09:59:32.166,0,0,92,164, 38, 0, 37, -122
1459357172.169588,30.03.16,09:59:32.170,0,0,92,164, 38, 0, 37, -122
1459357172.174455,30.03.16,09:59:32.174,0,0,92,164, 38, 0, 37, -122
1459357172.208498,30.03.16,09:59:32.208,0,0,92,164, 38, 0, 37, -122
1459357172.211205,30.03.16,09:59:32.211,0,0,92,164, 38, 0, 37, -122
1459357172.245227,30.03.16,09:59:32.245,26,108,157,211, 39, 0, 37, -122
1459357172.246182,30.03.16,09:59:32.246,100,108,157,211, 40, 0, 37, -122
1459357172.246753,30.03.16,09:59:32.247,100,108,157,211, 41, 0, 37, -122
1459357172.253272,30.03.16,09:59:32.253,100,108,157,211, 42, 0, 37, -122
1459357172.258015,30.03.16,09:59:32.258,100,108,157,211, 43, 0, 37, -122
1459357172.258886,30.03.16,09:59:32.259,100,108,157,211, 44, 0, 37, -122
1459357172.266101,30.03.16,09:59:32.266,60,108,157,211, 45, 0, 37, -122
1459357172.299958,30.03.16,09:59:32.300,26,120,136,211, 46, 0, 37, -122
1459357172.302569,30.03.16,09:59:32.303,0,120,136,211, 46, 0, 37, -122
1459357172.306773,30.03.16,09:59:32.307,0,120,136,211, 46, 0, 37, -122
1459357172.335356,30.03.16,09:59:32.335,0,120,136,211, 46, 0, 37, -122
1459357172.341083,30.03.16,09:59:32.341,0,120,136,211, 46, 0, 37, -122
1459357172.346444,30.03.16,09:59:32.346,0,120,136,211, 46, 0, 37, -122
1459357172.349521,30.03.16,09:59:32.350,0,120,136,211, 46, 0, 37, -122
1459357172.356091,30.03.16,09:59:32.356,0,120,136,211, 46, 0, 37, -122
1459357172.383135,30.03.16,09:59:32.383,0,120,136,211, 46, 0, 37, -122
1459357172.386816,30.03.16,09:59:32.387,0,120,136,211, 46, 0, 37, -122
1459357172.390207,30.03.16,09:59:32.390,0,120,136,211, 46, 0, 37, -122
1459357172.424361,30.03.16,09:59:32.424,0,120,136,211, 46, 0, 37, -122
1459357172.427482,30.03.16,09:59:32.427,0,120,136,211, 46, 0, 37, -122
1459357172.432101,30.03.16,09:59:32.432,0,120,136,211, 46, 0, 37, -122
1459357172.439214,30.03.16,09:59:32.439,0,120,136,211, 46, 0, 37, -122
1459357172.472283,30.03.16,09:59:32.472,0,120,136,211, 46, 0, 37, -122
1459357172.480569,30.03.16,09:59:32.481,0,120,136,211, 46, 0, 37, -122
1459357172.484149,30.03.16,09:59:32.484,0,120,136,211, 46, 0, 37, -122
1459357172.487671,30.03.16,09:59:32.488,0,120,136,211, 46, 0, 37, -122
1459357172.522358,30.03.16,09:59:32.522,0,120,254,255, 46, 0, 37, -122
1459357172.523477,30.03.16,09:59:32.523,0,120,254,255, 46, 0, 37, -122
1459357172.530063,30.03.16,09:59:32.530,0,120,254,255, 46, 0, 37, -122
1459357172.535153,30.03.16,09:59:32.535,0,120,254,255, 46, 0, 37, -122
1459357172.536108,30.03.16,09:59:32.536,0,120,254,255, 46, 0, 37, -122
1459357172.544075,30.03.16,09:59:32.544,0,120,254,255, 46, 0, 37, -122
1459357172.576508,30.03.16,09:59:32.577,0,120,254,255, 46, 0, 37, -122
1459357172.578914,30.03.16,09:59:32.579,0,120,254,255, 46, 0, 37, -122
1459357172.583299,30.03.16,09:59:32.583,0,120,254,255, 46, 0, 37, -122
1459357172.588843,30.03.16,09:59:32.589,0,83,176,255, 46, 0, 37, -122
1459357172.592192,30.03.16,09:59:32.592,0,83,176,255, 46, 0, 37, -122
1459357172.620825,30.03.16,09:59:32.621,0,83,176,255, 46, 0, 37, -122
1459357172.626167,30.03.16,09:59:32.626,0,83,176,255, 46, 0, 37, -122
1459357172.631554,30.03.16,09:59:32.632,0,83,176,255, 46, 0, 37, -122
1459357172.662554,30.03.16,09:59:32.663,0,83,176,255, 46, 0, 37, -122
1459357172.666065,30.03.16,09:59:32.666,0,83,176,255, 46, 0, 37, -122
1459357172.672989,30.03.16,09:59:32.673,0,83,176,255, 46, 0, 37, -122
1459357172.677784,30.03.16,09:59:32.678,0,83,176,255, 46, 0, 37, -122
1459357172.680164,30.03.16,09:59:32.680,0,83,176,255, 46, 0, 37, -122
1459357172.684679,30.03.16,09:59:32.685,0,83,176,255, 46, 0, 37, -122
1459357172.716906,30.03.16,09:59:32.717,0,83,176,255, 46, 0, 37, -122
1459357172.719270,30.03.16,09:59:32.719,0,83,176,255, 46, 0, 37, -122
1459357172.724341,30.03.16,09:59:32.724,0,83,176,255, 46, 0, 37, -122
1459357172.758418,30.03.16,09:59:32.758,0,83,176,255, 46, 0, 37, -122
1459357172.762259,30.03.16,09:59:32.762,0,83,176,255, 46, 0, 37, -122
1459357172.766331,30.03.16,09:59:32.766,0,83,176,255, 46, 0, 37, -122
1459357172.771182,30.03.16,09:59:32.771,0,83,176,255, 46, 0, 37, -122
1459357172.775032,30.03.16,09:59:32.775,0,83,176,255, 46, 0, 37, -122
1459357172.808415,30.03.16,09:59:32.808,0,255,1,0, 46, 0, 37, -122
1459357172.809087,30.03.16,09:59:32.809,0,255,1,0, 46, 0, 37, -122
1459357172.815246,30.03.16,09:59:32.815,0,255,1,0, 46, 0, 37, -122
1459357172.820443,30.03.16,09:59:32.820,0,255,1,0, 46, 0, 37, -122
1459357172.852729,30.03.16,09:59:32.853,16,255,1,0, 46, 0, 37, -122
1459357172.856472,30.03.16,09:59:32.856,83,255,1,0, 47, 0, 37, -122
1459357172.859580,30.03.16,09:59:32.860,100,255,1,0, 48, 0, 37, -122
1459357172.863139,30.03.16,09:59:32.863,100,255,1,0, 49, 0, 37, -122
1459357172.865884,30.03.16,09:59:32.866,100,255,1,0, 50, 0, 37, -122
1459357172.899315,30.03.16,09:59:32.899,100,255,121,222, 51, 0, 37, -122
1459357172.902160,30.03.16,09:59:32.902,100,255,121,222, 52, 0, 37, -122
1459357172.934392,30.03.16,09:59:32.934,100,255,121,222, 53, 0, 37, -122
1459357172.940260,30.03.16,09:59:32.940,90,255,121,222, 54, 0, 37, -122
1459357172.943658,30.03.16,09:59:32.944,66,255,121,222, 55, 0, 37, -122
1459357172.948367,30.03.16,09:59:32.948,71,255,121,222, 56, 0, 37, -122
1459357172.950405,30.03.16,09:59:32.950,69,255,121,222, 57, 0, 37, -122
1459357172.956878,30.03.16,09:59:32.957,11,255,121,222, 57, 0, 37, -122
1459357172.985207,30.03.16,09:59:32.985,0,255,121,222, 57, 0, 37, -122
1459357172.987873,30.03.16,09:59:32.988,0,255,121,222, 57, 0, 37, -122
1459357173.017476,30.03.16,09:59:33.017,0,78,121,222, 57, 0, 37, -122
1459357173.023037,30.03.16,09:59:33.023,0,78,121,222, 57, 0, 37, -122
1459357173.023973,30.03.16,09:59:33.024,0,78,121,222, 57, 0, 37, -122
1459357173.030445,30.03.16,09:59:33.030,0,78,121,222, 57, 0, 37, -122
1459357173.035246,30.03.16,09:59:33.035,0,78,121,222, 57, 0, 37, -122
1459357173.040222,30.03.16,09:59:33.040,0,78,121,222, 57, 0, 37, -122
1459357173.069978,30.03.16,09:59:33.070,0,78,121,222, 57, 0, 37, -122
1459357173.078386,30.03.16,09:59:33.078,0,78,121,222, 57, 0, 37, -122
1459357173.083050,30.03.16,09:59:33.083,0,78,121,222, 57, 0, 37, -122
1459357173.118717,30.03.16,09:59:33.119,0,78,121,255, 57, 0, 37, -122
1459357173.124730,30.03.16,09:59:33.125,0,55,121,255, 57, 0, 37, -122
1459357173.127465,30.03.16,09:59:33.127,0,55,121,255, 57, 0, 37, -122
1459357173.130296,30.03.16,09:59:33.130,0,55,121,255, 57, 0, 37, -122
1459357173.134233,30.03.16,09:59:33.134,0,55,121,255, 57, 0, 37, -122
1459357173.138340,30.03.16,09:59:33.138,0,55,121,255, 57, 0, 37, -122
1459357173.168489,30.03.16,09:59:33.168,0,55,121,255, 57, 0, 37, -122
1459357173.172806,30.03.16,09:59:33.173,0,55,121,255, 57, 0, 37, -122
1459357173.175668,30.03.16,09:59:33.176,0,55,121,255, 57, 0, 37, -122
1459357173.209901,30.03.16,09:59:33.210,0,55,121,255, 57, 0, 37, -122
